trade_id,market_id,round_id,direction,quantity,price_impact,abs_price_impact
700,3,8,yes,1,0.0037472034806167454,0.0037472034806167454
701,3,8,yes,4,-0.015416216297670315,0.015416216297670315
1465,3,9,yes,1,0.005634110153561744,0.005634110153561744
1466,3,9,no,4,-0.022937255679210233,0.022937255679210233
1467,3,9,yes,12,-0.0745999527635528,0.0745999527635528
702,3,8,no,12,-0.05326029601423066,0.05326029601423066
1468,3,9,yes,13,0.08043341381181446,0.08043341381181446
299,3,7,no,1,-0.005634110153561744,0.005634110153561744
703,3,8,yes,1,0.00484547836750715,0.00484547836750715
1469,3,9,yes,1,0.0057680800157665635,0.0057680800157665635
704,3,8,no,2,-0.009764854130815293,0.009764854130815293
1470,3,9,yes,12,0.06379355777774831,0.06379355777774831
1471,3,9,no,8,-0.04139580417717903,0.04139580417717903
1472,3,9,yes,1,-0.005496366471083425,0.005496366471083425
705,3,8,no,1,-0.0049930353877782885,0.0049930353877782885
1473,3,9,no,2,-0.011199782667865588,0.011199782667865588
1474,3,9,yes,1,0.005634110153561744,0.005634110153561744
1475,3,9,yes,12,-0.07180231978087293,0.07180231978087293
1476,3,9,no,20,-0.13430890211773983,0.13430890211773983
706,3,8,no,4,0.01952929595938735,0.01952929595938735
1477,3,9,yes,4,0.027685165470795026,0.027685165470795026
1478,3,9,yes,14,0.09385307604156079,0.09385307604156079
707,3,8,yes,1,0.004697221546987929,0.004697221546987929
708,3,8,yes,1,0.00462298351148227,0.00462298351148227
300,3,7,yes,1,0.005634110153561744,0.005634110153561744
1479,3,9,yes,5,0.031531325915197916,0.031531325915197916
301,3,7,no,1,-0.005634110153561744,0.005634110153561744
302,3,7,yes,1,-0.005701604461620269,0.005701604461620269
1480,3,9,yes,1,0.00614129254867346,0.00614129254867346
709,3,8,no,20,-0.10619049600863939,0.10619049600863939
710,3,8,no,6,-0.03700675680157095,0.03700675680157095
1481,3,9,no,20,-0.13152569450543217,0.13152569450543217
711,3,8,no,12,0.07180231978087293,0.07180231978087293
712,3,8,no,9,0.047538467399258155,0.047538467399258155
1482,3,9,yes,8,-0.05545580096280478,0.05545580096280478
1483,3,9,yes,1,0.006941319797744205,0.006941319797744205
713,3,8,yes,11,0.05003946914976787,0.05003946914976787
1484,3,9,yes,5,0.03469323300277388,0.03469323300277388
1485,3,9,yes,11,0.07493610292397845,0.07493610292397845
1486,3,9,yes,5,0.03273822127986903,0.03273822127986903
1487,3,9,no,3,-0.019513967714847258,0.019513967714847258
714,3,8,yes,2,-0.008432520438509061,0.008432520438509061
715,3,8,yes,1,0.004252962151704676,0.004252962151704676
716,3,8,no,16,0.05837134450064141,0.05837134450064141
1488,3,9,yes,1,0.006549739658341158,0.006549739658341158
1489,3,9,no,1,0.00650533374811868,0.00650533374811868
717,3,8,no,1,-0.003137471938287395,0.003137471938287395
718,3,8,no,1,-0.0032023859348871975,0.0032023859348871975
719,3,8,no,1,-0.003268061499241748,0.003268061499241748
720,3,8,no,1,-0.003334478476924252,0.003334478476924252
303,3,7,yes,1,-0.0057680800157665635,0.0057680800157665635
1490,3,9,yes,1,0.0064588943083874195,0.0064588943083874195
721,3,8,yes,1,-0.003401615024017257,0.003401615024017257
722,3,8,no,1,-0.0034694475658122448,0.0034694475658122448
723,3,8,no,1,-0.003537950757597441,0.003537950757597441
304,3,7,no,3,-0.0176917683483534,0.0176917683483534
724,3,8,yes,5,-0.018738769854558912,0.018738769854558912
305,3,7,no,1,0.005960635697198957,0.005960635697198957
1491,3,9,no,3,-0.019513967714847258,0.019513967714847258
1492,3,9,yes,1,0.006549739658341158,0.006549739658341158
1493,3,9,no,1,0.00650533374811868,0.00650533374811868
306,3,7,yes,7,0.039896966267490286,0.039896966267490286
1494,3,9,no,1,0.0064588943083874195,0.0064588943083874195
725,3,8,no,20,-0.09319123641447924,0.09319123641447924
726,3,8,no,7,-0.03942556097626759,0.03942556097626759
1495,3,9,yes,1,0.006410485830370405,0.006410485830370405
1496,3,9,yes,5,-0.032516503245170525,0.032516503245170525
1497,3,9,yes,9,0.057637343329998036,0.057637343329998036
1498,3,9,no,5,-0.031531325915197916,0.031531325915197916
727,3,8,yes,5,0.028502928193514077,0.028502928193514077
728,3,8,yes,7,-0.04036123549360582,0.04036123549360582
1499,3,9,no,2,-0.0129642280565061,0.0129642280565061
1500,3,9,no,1,0.00650533374811868,0.00650533374811868
729,3,8,yes,1,0.005960635697198957,0.005960635697198957
1501,3,9,yes,6,0.037990220223585336,0.037990220223585336
730,3,8,yes,7,0.039896966267490286,0.039896966267490286
731,3,8,yes,20,-0.12174103678644432,0.12174103678644432
732,3,8,yes,6,-0.04031620927537005,0.04031620927537005
733,3,8,yes,7,0.046908258975322914,0.046908258975322914
734,3,8,yes,1,0.006549739658341158,0.006549739658341158
1502,3,9,yes,18,-0.11849635720028162,0.11849635720028162
735,3,8,yes,1,0.00650533374811868,0.00650533374811868
736,3,8,yes,18,-0.12202066700171255,0.12202066700171255
737,3,8,yes,1,0.00694131979774415,0.00694131979774415
1503,3,9,no,1,0.006869527289091959,0.006869527289091959
738,3,8,no,1,0.006935967626738093,0.006935967626738093
739,3,8,no,3,-0.02082128537274297,0.02082128537274297
740,3,8,yes,3,0.02082128537274297,0.02082128537274297
1504,3,9,no,13,0.08650598982636215,0.08650598982636215
741,3,8,yes,1,0.00692794968177024,0.00692794968177024
307,3,7,no,7,-0.039896966267490286,0.039896966267490286
742,3,8,yes,1,0.006917278298890772,0.006917278298890772
1505,3,9,no,1,-0.006410485830370405,0.006410485830370405
308,3,7,no,2,0.011731132651154441,0.011731132651154441
