id,round_id,participant_id,direction,quantity,cost,price_before,price_after,q_yes_after,q_no_after,executed_at,market_id
1,1,P17,no,2,1.0138871031337757,0.5,0.4861146822539951,0,2,2026-06-01 14:11:21.004463,1
2,1,P08,no,12,6.662422719700576,0.4861146822539951,0.4039848066734832,0,14,2026-06-01 14:11:21.209981,1
3,1,P03,yes,15,6.827162287760949,0.4039848066734832,0.5069439979482607,15,14,2026-06-01 14:11:21.227829,1
4,1,P09,no,20,11.235716603998753,0.5069439979482607,0.3710353350500268,15,34,2026-06-01 14:11:21.243102,1
5,1,P09,no,1,0.6321980651016474,0.3710353350500268,0.36457644074163925,15,35,2026-06-01 14:11:21.243103,1
6,1,P17,yes,6,2.3049230431386505,0.36457644074163925,0.4039848066734832,21,35,2026-06-01 14:11:21.273255,1
7,1,P04,yes,1,0.40733483847850493,0.4039848066734832,0.41069062390857347,22,35,2026-06-01 14:11:21.279716,1
8,1,P22,yes,12,5.419827449282444,0.41069062390857347,0.49305600205173933,34,35,2026-06-01 14:11:21.317154,1
9,1,P08,no,1,0.5104149925384789,0.49305600205173933,0.4861146822539951,34,36,2026-06-01 14:11:21.878342,1
10,1,P18,no,1,0.5173538588048672,0.4861146822539951,0.4791787146272571,34,37,2026-06-01 14:11:22.852252,1
11,2,P18,no,2,1.0138871031337757,0.5,0.4861146822539951,0,2,2026-06-01 14:11:24.567430,2
12,2,P08,no,11,6.069757558179081,0.4861146822539951,0.41069062390857347,0,13,2026-06-01 14:11:25.992780,2
13,2,P22,yes,13,5.91635533868714,0.41069062390857347,0.5,13,13,2026-06-01 14:11:26.274729,2
14,2,P09,no,1,0.503472110595311,0.5,0.49305600205173933,13,14,2026-06-01 14:11:26.333635,2
15,2,P08,no,6,3.166399421937008,0.49305600205173933,0.4515414720267231,13,20,2026-06-01 14:11:26.446903,2
16,2,P01,yes,1,0.4549840588965992,0.4515414720267231,0.45842951678320015,14,20,2026-06-01 14:11:26.491841,2
17,2,P20,yes,13,6.545015941103408,0.45842951678320015,0.548458527973277,27,20,2026-06-01 14:11:26.515888,2
18,2,P19,no,1,0.4549840588965921,0.548458527973277,0.5415704832167999,27,21,2026-06-01 14:11:26.556481,2
19,2,P10,no,7,3.3786165191663855,0.5415704832167999,0.49305600205173933,27,28,2026-06-01 14:11:26.677427,2
20,2,P17,no,1,0.5104149925384718,0.49305600205173933,0.4861146822539951,27,29,2026-06-01 14:11:27.287887,2
21,7,P14,yes,1,0.503472110595304,0.5,0.5069439979482607,1,0,2026-06-01 14:11:42.291396,3
22,7,P14,yes,1,0.5104149925384718,0.5069439979482607,0.5138853177460049,2,0,2026-06-01 14:11:42.346623,3
23,7,P21,yes,18,10.357499676561932,0.5138853177460049,0.6354235592583607,20,0,2026-06-01 14:11:42.466086,3
24,7,P11,no,2,0.7420861506301009,0.6354235592583607,0.6224593312018546,20,2,2026-06-01 14:11:42.484038,3
25,7,P17,no,1,0.38081192452750656,0.6224593312018546,0.6159095915435134,20,3,2026-06-01 14:11:42.541978,3
26,7,P23,no,13,5.561242146240502,0.6159095915435134,0.5277492350545132,20,16,2026-06-01 14:11:42.547611,3
27,7,P05,yes,16,9.315859778601883,0.5277492350545132,0.6354235592583607,36,16,2026-06-01 14:11:42.594979,3
28,7,P21,yes,14,9.501634149324452,0.6354235592583607,0.7199965396446176,50,16,2026-06-01 14:11:42.609670,3
29,7,P24,no,1,0.28281485045205557,0.7199965396446176,0.7143624294910559,50,17,2026-06-01 14:11:42.629073,3
30,7,P01,no,1,0.28848278950674455,0.7143624294910559,0.7086608250294356,50,18,2026-06-01 14:11:42.663640,3
31,7,P01,no,2,0.5942363044943377,0.7086608250294356,0.6970592839654074,50,20,2026-06-01 14:11:42.672339,3
32,7,P16,no,3,0.9355028465050736,0.6970592839654074,0.679178699175393,50,23,2026-06-01 14:11:42.673363,3
33,7,P21,yes,1,0.6821949176442459,0.679178699175393,0.6852009766653157,51,23,2026-06-01 14:11:42.681094,3
34,7,P10,no,20,7.565513836950686,0.6852009766653157,0.555328055262369,51,43,2026-06-01 14:11:42.720663,3
35,7,P10,no,2,0.903089116855611,0.555328055262369,0.5415704832167999,51,45,2026-06-01 14:11:42.720664,3
36,7,P05,yes,20,12.173059729998002,0.5415704832167999,0.6730961777222321,71,45,2026-06-01 14:11:42.728812,3
37,7,P05,yes,4,2.740639552046389,0.6730961777222321,0.6970592839654074,75,45,2026-06-01 14:11:42.728813,3
38,7,P02,yes,17,12.641711361070335,0.6970592839654074,0.7867684891624728,92,45,2026-06-01 14:11:42.730566,3
39,7,P20,no,3,0.6609989053987988,0.7867684891624728,0.7724543828071839,92,48,2026-06-01 14:11:42.730894,3
40,7,P06,no,1,0.2299991558866168,0.7724543828071839,0.7675350070438758,92,49,2026-06-01 14:11:42.744137,3
41,7,P03,no,14,3.7731748293762735,0.7675350070438758,0.6911616123625146,92,63,2026-06-01 14:11:42.765593,3
42,7,P18,no,1,0.31181351241727384,0.6911616123625146,0.6852009766653157,92,64,2026-06-01 14:11:42.786747,3
43,7,P17,no,2,0.6416626838042987,0.6852009766653157,0.6730961777222321,92,66,2026-06-01 14:11:42.790769,3
44,7,P01,no,8,2.8155576088988994,0.6730961777222321,0.6224593312018546,92,74,2026-06-01 14:11:42.845880,3
45,7,P19,no,8,3.232638674309925,0.6224593312018546,0.5690013325681905,92,82,2026-06-01 14:11:42.849956,3
46,7,P23,no,1,0.43440901084461814,0.5690013325681905,0.5621765008857981,92,83,2026-06-01 14:11:42.876433,3
47,7,P05,yes,17,10.517394705946558,0.5621765008857981,0.6730961777222321,109,83,2026-06-01 14:11:42.972505,3
48,7,P02,yes,2,1.3583373161957155,0.6730961777222321,0.6852009766653157,111,83,2026-06-01 14:11:43.019921,3
49,7,P03,no,7,2.3537670585901225,0.6852009766653157,0.6418340450887311,111,90,2026-06-01 14:11:43.148901,3
50,7,P20,no,1,0.36136708348297475,0.6418340450887311,0.6354235592583607,111,91,2026-06-01 14:11:43.166945,3
51,7,P05,yes,5,3.256498176029922,0.6354235592583607,0.6669548851735586,116,91,2026-06-01 14:11:43.180211,3
52,7,P09,no,1,0.3361396707909421,0.6669548851735586,0.6607563687658172,116,92,2026-06-01 14:11:43.230067,3
53,7,P21,yes,12,8.360097623981432,0.6607563687658172,0.7310585786300049,128,92,2026-06-01 14:11:43.261133,3
54,7,P10,no,13,3.9822685028702836,0.7310585786300049,0.6545022492518787,128,105,2026-06-01 14:11:43.277703,3
55,7,P10,no,3,1.0649960263274068,0.6545022492518787,0.6354235592583607,128,108,2026-06-01 14:11:43.338143,3
56,7,P22,no,1,0.36780193489835256,0.6354235592583607,0.6289646649499733,128,109,2026-06-01 14:11:43.361180,3
57,7,P22,no,12,4.930682817938276,0.6289646649499733,0.548458527973277,128,121,2026-06-01 14:11:43.368463,3
