trade_id,market_id,round_id,direction,quantity,price_impact,abs_price_impact
1,1,1,no,2,-0.013885317746004877,0.013885317746004877
2,1,1,no,12,-0.08212987558051194,0.08212987558051194
3,1,1,yes,15,0.10295919127477754,0.10295919127477754
4,1,1,no,20,-0.13590866289823395,0.13590866289823395
5,1,1,no,1,-0.0064588943083875305,0.0064588943083875305
6,1,1,yes,6,0.039408365931843936,0.039408365931843936
7,1,1,yes,1,0.006705817235090283,0.006705817235090283
8,1,1,yes,12,0.08236537814316586,0.08236537814316586
9,1,1,no,1,-0.006941319797744205,0.006941319797744205
10,1,1,no,1,-0.006935967626738038,0.006935967626738038
11,2,2,no,2,-0.013885317746004877,0.013885317746004877
12,2,2,no,11,-0.07542405834542165,0.07542405834542165
13,2,2,yes,13,0.08930937609142653,0.08930937609142653
14,2,2,no,1,-0.006943997948260672,0.006943997948260672
15,2,2,no,6,-0.041514530025016205,0.041514530025016205
16,2,2,yes,1,0.00688804475647703,0.00688804475647703
17,2,2,yes,13,0.09002901119007684,0.09002901119007684
18,2,2,no,1,-0.006888044756477085,0.006888044756477085
19,2,2,no,7,-0.048514481165060575,0.048514481165060575
20,2,2,no,1,-0.006941319797744205,0.006941319797744205
21,3,7,yes,1,0.006943997948260727,0.006943997948260727
22,3,7,yes,1,0.00694131979774415,0.00694131979774415
23,3,7,yes,18,0.12153824151235582,0.12153824151235582
24,3,7,no,2,-0.0129642280565061,0.0129642280565061
25,3,7,no,1,-0.006549739658341158,0.006549739658341158
26,3,7,no,13,-0.08816035648900022,0.08816035648900022
27,3,7,yes,16,0.10767432420384748,0.10767432420384748
28,3,7,yes,14,0.08457298038625694,0.08457298038625694
29,3,7,no,1,-0.005634110153561744,0.005634110153561744
30,3,7,no,1,-0.005701604461620269,0.005701604461620269
31,3,7,no,2,-0.01160154106402822,0.01160154106402822
32,3,7,no,3,-0.01788058479001442,0.01788058479001442
33,3,7,yes,1,0.006022277489922678,0.006022277489922678
34,3,7,no,20,-0.1298729214029467,0.1298729214029467
35,3,7,no,2,-0.013757572045569044,0.013757572045569044
36,3,7,yes,20,0.13152569450543217,0.13152569450543217
37,3,7,yes,4,0.023963106243175325,0.023963106243175325
38,3,7,yes,17,0.08970920519706538,0.08970920519706538
39,3,7,no,3,-0.014314106355288847,0.014314106355288847
40,3,7,no,1,-0.0049193757633081425,0.0049193757633081425
41,3,7,no,14,-0.07637339468136117,0.07637339468136117
42,3,7,no,1,-0.005960635697198957,0.005960635697198957
43,3,7,no,2,-0.012104798943083583,0.012104798943083583
44,3,7,no,8,-0.050636846520377476,0.050636846520377476
45,3,7,no,8,-0.05345799863366407,0.05345799863366407
46,3,7,no,1,-0.0068248316823924515,0.0068248316823924515
47,3,7,yes,17,0.110919676836434,0.110919676836434
48,3,7,yes,2,0.012104798943083583,0.012104798943083583
49,3,7,no,7,-0.043366931576584555,0.043366931576584555
50,3,7,no,1,-0.006410485830370405,0.006410485830370405
51,3,7,yes,5,0.031531325915197916,0.031531325915197916
52,3,7,no,1,-0.0061985164077413835,0.0061985164077413835
53,3,7,yes,12,0.07030220986418767,0.07030220986418767
54,3,7,no,13,-0.07655632937812618,0.07655632937812618
55,3,7,no,3,-0.019078689993518028,0.019078689993518028
56,3,7,no,1,-0.0064588943083874195,0.0064588943083874195
57,3,7,no,12,-0.08050613697669629,0.08050613697669629
58,3,7,yes,11,0.0740008032285776,0.0740008032285776
59,3,7,no,1,-0.006549739658341158,0.006549739658341158
60,3,7,no,8,-0.053733090657715366,0.053733090657715366
61,3,7,yes,7,0.0471410409577625,0.0471410409577625
62,3,7,yes,2,0.01314178935829402,0.01314178935829402
63,3,7,yes,1,0.00650533374811868,0.00650533374811868
64,3,7,yes,19,0.11287562553886354,0.11287562553886354
65,3,7,yes,7,0.03545957068585426,0.03545957068585426
66,3,7,no,9,-0.04624128254468618,0.04624128254468618
67,3,7,no,5,-0.028165833616335845,0.028165833616335845
68,3,7,no,3,-0.0176917683483534,0.0176917683483534
69,3,7,no,1,-0.006022277489922678,0.006022277489922678
70,3,7,yes,7,0.04081784046922465,0.04081784046922465
71,3,7,no,1,-0.005634110153561744,0.005634110153561744
72,3,7,yes,9,0.04817954216504161,0.04817954216504161
73,3,7,yes,5,0.024226517506375278,0.024226517506375278
74,3,7,no,5,-0.024226517506375278,0.024226517506375278
75,3,7,no,1,-0.005066392393269226,0.005066392393269226
76,3,7,no,1,-0.0051393804018998734,0.0051393804018998734
77,3,7,no,1,-0.0052119315902589,0.0052119315902589
78,3,7,yes,12,0.05769105571549027,0.05769105571549027
79,3,7,no,16,-0.0792531108272383,0.0792531108272383
80,3,7,no,8,-0.046383512983528496,0.046383512983528496
81,3,7,no,1,-0.006082521453160905,0.006082521453160905
82,3,7,no,12,-0.07708098439571531,0.07708098439571531
83,3,7,yes,1,0.0066701446519749075,0.0066701446519749075
84,3,7,yes,2,0.01322425356502177,0.01322425356502177
85,3,7,yes,1,0.006549739658341158,0.006549739658341158
86,3,7,no,2,-0.01314178935829402,0.01314178935829402
87,3,7,no,7,-0.0471410409577625,0.0471410409577625
88,3,7,no,9,0.060282830316056524,0.060282830316056524
89,3,7,yes,1,0.00650533374811868,0.00650533374811868
90,3,7,yes,18,0.10752017999170171,0.10752017999170171
91,3,7,no,14,-0.08198259568979627,0.08198259568979627
92,3,7,no,5,-0.03204291805002413,0.03204291805002413
93,3,7,yes,1,0.00650533374811868,0.00650533374811868
94,3,7,no,20,-0.13590866289823395,0.13590866289823395
95,3,7,no,4,-0.0277225154051432,0.0277225154051432
96,3,7,yes,1,0.006917278298890717,0.006917278298890717
97,3,7,yes,1,0.00692794968177024,0.00692794968177024
98,3,7,yes,4,0.027765283321003642,0.027765283321003642
99,3,7,yes,8,0.05523250293753734,0.05523250293753734
100,3,7,yes,1,0.0068248316823924515,0.0068248316823924515
101,3,7,no,11,-0.07594533051645119,0.07594533051645119
102,3,7,yes,2,0.013887995896521399,0.013887995896521399
103,3,7,yes,1,0.00694131979774415,0.00694131979774415
104,3,7,yes,12,0.08212987558051188,0.08212987558051188
105,3,7,no,1,0.0066701446519749075,0.0066701446519749075
106,3,7,yes,1,0.006632203865068909,0.006632203865068909
107,3,7,yes,1,0.006592049699952862,0.006592049699952862
108,3,7,yes,1,0.006549739658341158,0.006549739658341158
109,3,7,no,20,-0.13634464894785947,0.13634464894785947
110,3,7,no,9,-0.06191473586979551,0.06191473586979551
111,3,7,yes,20,0.13797655450159846,0.13797655450159846
112,3,7,yes,2,0.013623552730002264,0.013623552730002264
113,3,7,yes,8,0.05316461133417294,0.05316461133417294
114,3,7,yes,13,0.07969616007946234,0.07969616007946234
115,3,7,yes,1,0.005701604461620269,0.005701604461620269
116,3,7,no,10,-0.05986018023917716,0.05986018023917716
117,3,7,yes,1,0.006254119513938505,0.006254119513938505
118,3,7,no,1,-0.006254119513938505,0.006254119513938505
119,3,7,yes,17,0.09783394960904968,0.09783394960904968
120,3,7,no,1,-0.0052119315902589,0.0052119315902589
121,3,7,no,2,-0.010639422328994508,0.010639422328994508
122,3,7,no,1,-0.0054262663116700915,0.0054262663116700915
123,3,7,yes,17,0.08233633927683437,0.08233633927683437
