id,round_id,participant_id,direction,quantity,cost,price_before,price_after,q_yes_after,q_no_after,executed_at,market_id
1,1,P17,no,3,1.5312409619386464,0.5,0.4791787146272571,0,3,2026-06-01 14:18:37.659788,1
2,1,P08,no,13,7.350426889314328,0.4791787146272571,0.3906824581564393,0,16,2026-06-01 14:18:37.865306,1
3,1,P03,yes,2,0.7946419715813775,0.3906824581564393,0.4039848066734832,2,16,2026-06-01 14:18:37.883154,1
4,1,P04,yes,1,0.40733483847850493,0.4039848066734832,0.41069062390857347,3,16,2026-06-01 14:18:37.935038,1
5,1,P22,yes,11,4.930242441820923,0.41069062390857347,0.4861146822539951,14,16,2026-06-01 14:18:37.972476,1
6,1,P09,no,12,6.662422719700572,0.4861146822539951,0.4039848066734832,14,28,2026-06-01 14:18:38.074492,1
7,1,P06,yes,16,7.337577280299428,0.4039848066734832,0.5138853177460049,30,28,2026-06-01 14:18:38.076883,1
8,1,P09,no,2,0.9861128968662243,0.5138853177460049,0.5,30,30,2026-06-01 14:18:38.148160,1
9,1,P17,no,1,0.5034721105952968,0.5,0.49305600205173933,30,31,2026-06-01 14:18:38.153644,1
10,1,P08,no,1,0.5104149925384789,0.49305600205173933,0.4861146822539951,30,32,2026-06-01 14:18:38.533668,1
11,1,P18,no,1,0.5173538588048601,0.4861146822539951,0.4791787146272571,30,33,2026-06-01 14:18:39.507578,1
12,2,P08,no,11,5.9185145766368805,0.5,0.4241999463841996,0,11,2026-06-01 14:18:42.704092,2
13,2,P04,yes,1,0.42759702799884636,0.4241999463841996,0.4309986674318095,1,11,2026-06-01 14:18:42.707525,2
14,2,P02,yes,1,0.4344090108446146,0.4309986674318095,0.4378234991142019,2,11,2026-06-01 14:18:42.786423,2
15,2,P03,yes,3,1.3443349759485734,0.4378234991142019,0.45842951678320015,5,11,2026-06-01 14:18:43.129261,2
16,2,P01,yes,1,0.4618802833090001,0.45842951678320015,0.46533348664659613,6,11,2026-06-01 14:18:43.203153,2
17,2,P20,yes,1,0.46879112635590303,0.46533348664659613,0.47225076494548685,7,11,2026-06-01 14:18:43.227200,2
18,2,P17,no,1,0.5312088736441041,0.47225076494548685,0.46533348664659613,7,12,2026-06-01 14:18:43.999197,2
19,7,P14,yes,1,0.503472110595304,0.5,0.5069439979482607,1,0,2026-06-01 14:18:59.350175,3
20,7,P14,yes,1,0.5104149925384718,0.5069439979482607,0.5138853177460049,2,0,2026-06-01 14:18:59.405402,3
21,7,P21,yes,16,9.099585827192033,0.5138853177460049,0.6224593312018546,18,0,2026-06-01 14:18:59.524865,3
22,7,P11,no,2,0.768194920927165,0.6224593312018546,0.6093175418435606,18,2,2026-06-01 14:18:59.542817,3
23,7,P17,no,1,0.39399530527405346,0.6093175418435606,0.6026853379784917,18,3,2026-06-01 14:18:59.600757,3
24,7,P23,no,13,5.738223946606752,0.6026853379784917,0.5138853177460049,18,16,2026-06-01 14:18:59.606390,3
