id,market_id,round_number,opened_at,closed_at,opening_price,closing_price,bayesian_benchmark
1,1,1,2026-06-01 14:18:37.161875,2026-06-01 14:18:40.892650,0.5,0.4791787146272571,0.002044833295539375
2,2,1,2026-06-01 14:18:40.897373,2026-06-01 14:18:44.552853,0.5,0.46533348664659613,0.9929825533485988
3,2,2,2026-06-01 14:18:44.554155,2026-06-01 14:18:48.166190,0.46533348664659613,0.46533348664659613,0.9224533298882504
4,2,3,2026-06-01 14:18:48.167469,2026-06-01 14:18:51.837601,0.46533348664659613,0.46533348664659613,0.9994062572540016
5,2,4,2026-06-01 14:18:51.839162,2026-06-01 14:18:55.509887,0.46533348664659613,0.46533348664659613,0.9994062572540016
6,2,5,2026-06-01 14:18:55.511192,2026-06-01 14:18:59.109360,0.46533348664659613,0.46533348664659613,0.9979551667044606
7,3,1,2026-06-01 14:18:59.114280,2026-06-01 14:19:03.855482,0.5,0.8048153229861598,0.9999697990305696
8,3,2,2026-06-01 14:19:03.856367,2026-06-01 14:19:08.700743,0.8048153229861598,0.5960151933265168,0.9697986577181208
9,3,3,2026-06-01 14:19:08.701838,2026-06-01 14:19:13.685564,0.5960151933265168,0.555328055262369,0.9697986577181208
10,3,4,2026-06-01 14:19:13.688444,2026-06-01 14:19:18.214120,0.555328055262369,0.9180894228446748,0.9999990594578603
11,3,5,2026-06-01 14:19:18.215393,2026-06-01 14:19:22.884079,0.9180894228446748,0.6093175418435606,0.9999697990305696
12,4,1,2026-06-01 14:19:22.888810,2026-06-01 14:19:26.702778,0.5,0.4861146822539951,0.5
13,4,2,2026-06-01 14:19:26.703998,2026-06-01 14:19:30.368588,0.4861146822539951,0.4861146822539951,0.5
14,4,3,2026-06-01 14:19:30.369432,2026-06-01 14:19:34.081769,0.4861146822539951,0.4861146822539951,0.5
15,4,4,2026-06-01 14:19:34.082593,2026-06-01 14:19:37.807468,0.4861146822539951,0.4861146822539951,0.5
16,4,5,2026-06-01 14:19:37.808453,2026-06-01 14:19:41.572176,0.4861146822539951,0.4861146822539951,0.5
17,5,1,2026-06-01 14:19:41.575919,2026-06-01 14:19:46.419409,0.5,0.03538109202197851,0.0009688763426712289
18,5,2,2026-06-01 14:19:46.420147,2026-06-01 14:19:50.408834,0.03538109202197851,0.03177863095923023,3.0200969430404782e-05
19,5,3,2026-06-01 14:19:50.409522,2026-06-01 14:19:56.421541,0.03177863095923023,0.6481942198637447,0.03020134228187921
20,5,4,2026-06-01 14:19:56.422514,2026-06-01 14:20:01.881095,0.6481942198637447,0.122150398495942,3.0200969430404782e-05
21,5,5,2026-06-01 14:20:01.881763,2026-06-01 14:20:06.458532,0.122150398495942,0.08191057715532518,0.0009688763426712289
