trade_id,market_id,round_id,direction,quantity,price_impact,abs_price_impact
1,1,1,no,3,-0.020821285372742915,0.020821285372742915
2,1,1,no,12,-0.0818640526057488,0.0818640526057488
3,1,1,yes,1,0.0066701446519749075,0.0066701446519749075
4,1,1,yes,1,0.006705817235090283,0.006705817235090283
5,1,1,yes,12,0.08236537814316586,0.08236537814316586
6,1,1,no,12,-0.08236537814316586,0.08236537814316586
7,1,1,yes,16,0.1101306614641695,0.1101306614641695
8,1,1,no,2,-0.013877287424482243,0.013877287424482243
9,1,1,no,1,-0.006943997948260727,0.006943997948260727
10,1,1,no,1,-0.006943997948260672,0.006943997948260672
11,1,1,no,1,-0.006941319797744205,0.006941319797744205
12,2,2,no,11,-0.07580005361580039,0.07580005361580039
13,2,2,yes,1,0.006798721047609868,0.006798721047609868
14,2,2,yes,1,0.006824831682392396,0.006824831682392396
15,2,2,yes,3,0.020606017668998278,0.020606017668998278
16,2,2,yes,1,0.006903969863395976,0.006903969863395976
17,2,2,yes,1,0.006917278298890717,0.006917278298890717
18,2,2,no,1,-0.006917278298890717,0.006917278298890717
19,3,7,yes,1,0.006943997948260727,0.006943997948260727
20,3,7,yes,1,0.00694131979774415,0.00694131979774415
21,3,7,yes,17,0.1150793472039684,0.1150793472039684
22,3,7,no,2,-0.013055073406459838,0.013055073406459838
23,3,7,no,1,-0.006592049699952862,0.006592049699952862
24,3,7,no,15,-0.10237354389529985,0.10237354389529985
25,3,7,yes,16,0.10896559359525271,0.10896559359525271
26,3,7,yes,14,0.08698315347015562,0.08698315347015562
27,3,7,no,1,-0.005833461048261657,0.005833461048261657
28,3,7,no,1,-0.0058976716028927845,0.0058976716028927845
29,3,7,no,2,-0.011982913187121635,0.011982913187121635
30,3,7,no,3,-0.01842233040957575,0.01842233040957575
31,3,7,yes,1,0.0061985164077413835,0.0061985164077413835
32,3,7,no,20,-0.13228837182015463,0.13228837182015463
33,3,7,no,2,-0.013845227980661012,0.013845227980661012
34,3,7,yes,20,0.13368096387913575,0.13368096387913575
35,3,7,yes,3,0.01859392847035335,0.01859392847035335
36,3,7,yes,19,0.104203683452459,0.104203683452459
37,3,7,no,3,-0.014757889518593581,0.014757889518593581
38,3,7,no,1,-0.005066392393269226,0.005066392393269226
39,3,7,no,12,-0.06631396690031366,0.06631396690031366
40,3,7,no,1,-0.005960635697198957,0.005960635697198957
41,3,7,no,2,-0.012104798943083583,0.012104798943083583
42,3,7,no,8,-0.050636846520377476,0.050636846520377476
43,3,7,no,9,-0.060282830316056524,0.060282830316056524
44,3,7,no,1,-0.0068484456234291224,0.0068484456234291224
45,3,7,yes,17,0.11162682991118966,0.11162682991118966
46,3,7,yes,2,0.012223814001834366,0.012223814001834366
47,3,7,no,7,-0.04375513991703228,0.04375513991703228
48,3,7,no,1,-0.0064588943083874195,0.0064588943083874195
49,3,7,yes,5,0.03179170381584395,0.03179170381584395
50,3,7,no,1,-0.006254119513938505,0.006254119513938505
51,3,7,yes,12,0.07105996290704275,0.07105996290704275
52,3,7,no,13,-0.07736799229517677,0.07736799229517677
53,3,7,no,3,-0.01922955491377143,0.01922955491377143
54,3,7,no,1,-0.00650533374811868,0.00650533374811868
55,3,7,no,12,-0.08088884798505469,0.08088884798505469
56,3,7,yes,12,0.08088884798505469,0.08088884798505469
57,3,7,no,1,-0.006549739658341158,0.006549739658341158
58,3,7,no,9,-0.06058153628114449,0.06058153628114449
59,3,7,yes,8,0.053989486581191626,0.053989486581191626
60,3,7,yes,2,0.01314178935829402,0.01314178935829402
61,3,7,yes,1,0.00650533374811868,0.00650533374811868
62,3,7,no,13,-0.08739418173317337,0.08739418173317337
63,3,7,yes,20,0.13152569450543217,0.13152569450543217
64,3,7,yes,1,0.006082521453160905,0.006082521453160905
65,3,7,yes,9,0.05187987945461192,0.05187987945461192
66,3,7,no,9,-0.05187987945461192,0.05187987945461192
67,3,7,no,4,-0.024676449923514254,0.024676449923514254
68,3,7,no,3,-0.019078689993518028,0.019078689993518028
69,3,7,yes,8,0.04977741740695496,0.04977741740695496
70,3,7,no,1,-0.006022277489922678,0.006022277489922678
71,3,7,yes,9,0.05187987945461192,0.05187987945461192
72,3,7,yes,6,0.0314833930260926,0.0314833930260926
73,3,7,no,5,-0.026057126714422507,0.026057126714422507
74,3,7,no,1,-0.0054262663116700915,0.0054262663116700915
75,3,7,no,1,-0.005496366471083425,0.005496366471083425
76,3,7,no,1,-0.005565672514303843,0.005565672514303843
77,3,7,yes,13,0.06677194951785514,0.06677194951785514
78,3,7,no,15,-0.07810766413303716,0.07810766413303716
79,3,7,no,8,-0.04790445626361839,0.04790445626361839
80,3,7,no,1,-0.006254119513938505,0.006254119513938505
81,3,7,no,11,-0.071932042789564,0.071932042789564
82,3,7,no,6,-0.04099972324551482,0.04099972324551482
83,3,7,yes,1,0.006888044756477085,0.006888044756477085
84,3,7,yes,2,0.013717972912521081,0.013717972912521081
85,3,7,yes,1,0.0068248316823924515,0.0068248316823924515
86,3,7,yes,1,0.0067987210476098126,0.0067987210476098126
87,3,7,no,2,-0.013623552730002264,0.013623552730002264
88,3,7,yes,8,0.053733090657715366,0.053733090657715366
89,3,7,no,8,-0.053733090657715366,0.053733090657715366
90,3,7,no,8,0.053733090657715366,0.053733090657715366
91,3,7,yes,1,0.006549739658341158,0.006549739658341158
92,3,7,no,9,-0.060282830316056524,0.060282830316056524
93,3,7,yes,19,0.12302447577951758,0.12302447577951758
94,3,7,no,15,-0.09589160057388912,0.09589160057388912
95,3,7,yes,1,0.006705817235090228,0.006705817235090228
96,3,7,no,20,-0.1375856765433166,0.1375856765433166
97,3,7,no,4,-0.027430849351390674,0.027430849351390674
98,3,7,yes,1,0.006824831682392396,0.006824831682392396
99,3,7,yes,2,0.013717972912521248,0.013717972912521248
100,3,7,yes,4,0.027637242600533962,0.027637242600533962
101,3,7,yes,8,0.0554877987261469,0.0554877987261469
102,3,7,yes,1,0.00690396986339592,0.00690396986339592
103,3,7,no,11,-0.07623699657020377,0.07623699657020377
104,3,7,yes,2,0.013845227980660957,0.013845227980660957
105,3,7,yes,1,0.006935967626738038,0.006935967626738038
106,3,7,yes,12,0.0828866503141954,0.0828866503141954
107,3,7,no,1,0.0067987210476098126,0.0067987210476098126
108,3,7,yes,1,0.006770152846514388,0.006770152846514388
109,3,7,yes,1,0.0067391696291118075,0.0067391696291118075
110,3,7,yes,1,0.006705817235090228,0.006705817235090228
111,3,7,no,20,-0.1375856765433166,0.1375856765433166
112,3,7,no,9,-0.06111485476169187,0.06111485476169187
113,3,7,yes,20,0.1373518513318957,0.1373518513318957
114,3,7,yes,5,0.03433481921478654,0.03433481921478654
115,3,7,yes,8,0.05345799863366407,0.05345799863366407
116,3,7,yes,13,0.08043341381181446,0.08043341381181446
117,3,7,yes,1,0.0057680800157665635,0.0057680800157665635
118,3,7,no,1,-0.0057680800157665635,0.0057680800157665635
119,3,7,no,1,-0.005833461048261657,0.005833461048261657
120,3,7,no,9,-0.0552252388766763,0.0552252388766763
121,3,7,yes,1,0.006360174775013605,0.006360174775013605
122,3,7,no,1,-0.006360174775013605,0.006360174775013605
123,3,7,yes,19,0.1105021537721973,0.1105021537721973
124,3,7,no,1,-0.0052119315902589,0.0052119315902589
125,3,7,no,1,-0.005283976781832678,0.005283976781832678
126,3,7,no,3,-0.016278078329915346,0.016278078329915346
127,3,7,no,1,-0.005565672514303843,0.005565672514303843
128,3,7,yes,19,0.09339837826222164,0.09339837826222164
129,3,7,no,3,-0.012980116560571742,0.012980116560571742
130,3,7,no,1,-0.004474578305496801,0.004474578305496801
131,3,7,no,15,-0.0759436833961531,0.0759436833961531
132,3,7,yes,6,0.03233965921631077,0.03233965921631077
133,3,7,no,1,-0.0052119315902589,0.0052119315902589
134,3,7,no,3,-0.0160656886406646,0.0160656886406646
135,3,7,yes,5,-0.028165833616335845,0.028165833616335845
136,3,7,yes,1,0.0057680800157665635,0.0057680800157665635
137,3,7,yes,2,0.011335714615182013,0.011335714615182013
138,3,7,no,1,-0.005634110153561744,0.005634110153561744
139,3,7,no,1,-0.005701604461620269,0.005701604461620269
140,3,7,no,4,-0.023459848364119962,0.023459848364119962
141,3,7,yes,1,0.005960635697198957,0.005960635697198957
142,3,7,no,5,-0.030405243596697384,0.030405243596697384
143,3,7,no,1,-0.006254119513938505,0.006254119513938505
144,3,7,no,1,-0.006308029388134018,0.006308029388134018
145,3,7,yes,20,0.11434775179235279,0.11434775179235279
146,3,7,yes,2,0.009912411151086431,0.009912411151086431
147,3,7,yes,6,0.027960418539083598,0.027960418539083598
148,3,7,yes,3,-0.013646312183794751,0.013646312183794751
149,3,7,yes,4,0.018046833823686992,0.018046833823686992
150,3,7,no,1,-0.004400521639892241,0.004400521639892241
151,3,7,no,1,0.004400521639892241,0.004400521639892241
152,3,7,yes,1,0.004326632768974825,0.004326632768974825
153,3,7,no,6,-0.027070688139649746,0.027070688139649746
