id,market_id,round_number,opened_at,closed_at,opening_price,closing_price,bayesian_benchmark
1,1,1,2026-06-01 14:15:44.930918,2026-06-01 14:15:48.750950,0.5,0.4861146822539951,0.002044833295539375
2,2,1,2026-06-01 14:15:48.754791,2026-06-01 14:15:52.426982,0.5,0.46533348664659613,0.9929825533485988
3,2,2,2026-06-01 14:15:52.428533,2026-06-01 14:15:56.076373,0.46533348664659613,0.46533348664659613,0.9224533298882504
4,2,3,2026-06-01 14:15:56.077543,2026-06-01 14:15:59.684460,0.46533348664659613,0.46533348664659613,0.9994062572540016
5,2,4,2026-06-01 14:15:59.685652,2026-06-01 14:16:03.334208,0.46533348664659613,0.46533348664659613,0.9994062572540016
6,2,5,2026-06-01 14:16:03.335306,2026-06-01 14:16:06.881364,0.46533348664659613,0.46533348664659613,0.9979551667044606
7,3,1,2026-06-01 14:16:06.886447,2026-06-01 14:16:11.404326,0.5,0.8654264045343061,0.9999697990305696
8,3,2,2026-06-01 14:16:11.405024,2026-06-01 14:16:16.099284,0.8654264045343061,0.7199965396446176,0.9697986577181208
9,3,3,2026-06-01 14:16:16.100141,2026-06-01 14:16:20.900408,0.7199965396446176,0.702892745013669,0.9697986577181208
10,3,4,2026-06-01 14:16:20.901184,2026-06-01 14:16:24.886254,0.702892745013669,0.9655548043337889,0.9999990594578603
11,3,5,2026-06-01 14:16:24.887432,2026-06-01 14:16:29.396168,0.9655548043337889,0.8554222495341228,0.9999697990305696
12,4,1,2026-06-01 14:16:29.399925,2026-06-01 14:16:33.130135,0.5,0.5138853177460049,0.5
13,4,2,2026-06-01 14:16:33.131462,2026-06-01 14:16:36.673772,0.5138853177460049,0.5138853177460049,0.5
14,4,3,2026-06-01 14:16:36.675091,2026-06-01 14:16:40.220189,0.5138853177460049,0.5138853177460049,0.5
15,4,4,2026-06-01 14:16:40.221453,2026-06-01 14:16:43.766265,0.5138853177460049,0.5138853177460049,0.5
16,4,5,2026-06-01 14:16:43.767556,2026-06-01 14:16:47.316048,0.5138853177460049,0.5138853177460049,0.5
17,5,1,2026-06-01 14:16:47.320420,2026-06-01 14:16:51.932065,0.5,0.0326445247140918,0.0009688763426712289
18,5,2,2026-06-01 14:16:51.932740,2026-06-01 14:16:55.750510,0.0326445247140918,0.04153132619455174,3.0200969430404782e-05
19,5,3,2026-06-01 14:16:55.751329,2026-06-01 14:17:01.417271,0.04153132619455174,0.7143624294910559,0.03020134228187921
20,5,4,2026-06-01 14:17:01.418060,2026-06-01 14:17:06.599107,0.7143624294910559,0.12823373759251924,3.0200969430404782e-05
21,5,5,2026-06-01 14:17:06.599794,2026-06-01 14:17:10.910870,0.12823373759251924,0.04043956481800324,0.0009688763426712289
