id,round_id,participant_id,direction,quantity,cost,price_before,price_after,q_yes_after,q_no_after,executed_at,market_id
1,1,P17,no,2,1.0138871031337757,0.5,0.4861146822539951,0,2,2026-06-01 14:23:09.208360,1
2,1,P08,no,12,6.662422719700576,0.4861146822539951,0.4039848066734832,0,14,2026-06-01 14:23:09.413878,1
3,1,P03,yes,13,5.827162287760956,0.4039848066734832,0.49305600205173933,13,14,2026-06-01 14:23:09.431726,1
4,1,P09,no,20,11.506547585617426,0.49305600205173933,0.358165954911269,13,34,2026-06-01 14:23:09.446999,1
5,1,P09,no,1,0.6450184025501073,0.358165954911269,0.3518057801362553,13,35,2026-06-01 14:23:09.447000,1
6,1,P17,yes,6,2.2266297524901333,0.3518057801362553,0.3906824581564393,19,35,2026-06-01 14:23:09.477152,1
7,1,P04,yes,1,0.39399530527405346,0.3906824581564393,0.3973146620215083,20,35,2026-06-01 14:23:09.483613,1
8,1,P22,yes,11,4.7798638445667905,0.3973146620215083,0.47225076494548685,31,35,2026-06-01 14:23:09.521051,1
9,1,P06,yes,15,7.862987575543059,0.47225076494548685,0.5758000536158003,46,35,2026-06-01 14:23:09.625457,1
10,1,P05,no,1,0.4275970279988428,0.5758000536158003,0.5690013325681905,46,36,2026-06-01 14:23:09.655233,1
11,1,P09,no,2,0.8756548699375912,0.5690013325681905,0.555328055262369,46,38,2026-06-01 14:23:09.696735,1
12,1,P13,no,6,2.7921206285604683,0.555328055262369,0.5138853177460049,46,44,2026-06-01 14:23:09.705488,1
13,1,P08,no,1,0.4895850074615282,0.5138853177460049,0.5069439979482607,46,45,2026-06-01 14:23:10.082243,1
14,1,P18,no,1,0.49652788940468895,0.5069439979482607,0.5,46,46,2026-06-01 14:23:11.056153,1
15,2,P18,no,2,1.0138871031337757,0.5,0.4861146822539951,0,2,2026-06-01 14:23:13.132251,2
16,2,P08,no,11,6.069757558179081,0.4861146822539951,0.41069062390857347,0,13,2026-06-01 14:23:14.557601,2
17,2,P22,yes,12,5.419827449282444,0.41069062390857347,0.49305600205173933,12,13,2026-06-01 14:23:14.839550,2
18,2,P09,no,1,0.5104149925384789,0.49305600205173933,0.4861146822539951,12,14,2026-06-01 14:23:14.898456,2
19,2,P17,no,1,0.5173538588048672,0.4861146822539951,0.4791787146272571,12,15,2026-06-01 14:23:15.852703,2
20,7,P14,yes,1,0.503472110595304,0.5,0.5069439979482607,1,0,2026-06-01 14:23:31.431237,3
21,7,P14,yes,1,0.5104149925384718,0.5069439979482607,0.5138853177460049,2,0,2026-06-01 14:23:31.486464,3
22,7,P21,yes,16,9.099585827192033,0.5138853177460049,0.6224593312018546,18,0,2026-06-01 14:23:31.605927,3
23,7,P11,no,2,0.768194920927165,0.6224593312018546,0.6093175418435606,18,2,2026-06-01 14:23:31.623879,3
24,7,P17,no,1,0.39399530527405346,0.6093175418435606,0.6026853379784917,18,3,2026-06-01 14:23:31.681819,3
25,7,P23,no,13,5.738223946606752,0.6026853379784917,0.5138853177460049,18,16,2026-06-01 14:23:31.687452,3
26,7,P05,yes,13,7.261776053393248,0.5138853177460049,0.6026853379784917,31,16,2026-06-01 14:23:31.734820,3
27,7,P21,yes,13,8.380589481095583,0.6026853379784917,0.6852009766653157,44,16,2026-06-01 14:23:31.749511,3
28,7,P24,no,1,0.3178050823557612,0.6852009766653157,0.679178699175393,44,17,2026-06-01 14:23:31.768914,3
29,7,P01,no,1,0.3238576014485304,0.679178699175393,0.6730961777222321,44,18,2026-06-01 14:23:31.803481,3
30,7,P01,no,2,0.6661093050896696,0.6730961777222321,0.6607563687658172,44,20,2026-06-01 14:23:31.812180,3
31,7,P16,no,3,1.0459950696961613,0.6607563687658172,0.6418340450887311,44,23,2026-06-01 14:23:31.813204,3
32,7,P21,yes,1,0.6450184025501144,0.6418340450887311,0.6481942198637447,45,23,2026-06-01 14:23:31.820935,3
33,7,P10,no,20,8.358849004370931,0.6481942198637447,0.5138853177460049,45,43,2026-06-01 14:23:31.860504,3
34,7,P05,yes,19,10.99613259307894,0.5138853177460049,0.6418340450887311,64,43,2026-06-01 14:23:31.868652,3
35,7,P02,yes,19,13.281273155135011,0.6418340450887311,0.7523361988609284,83,43,2026-06-01 14:23:31.870405,3
36,7,P20,no,3,0.7666069837578249,0.7523361988609284,0.736484844941675,83,46,2026-06-01 14:23:31.870733,3
37,7,P06,no,1,0.2662224153924342,0.736484844941675,0.7310585786300049,83,47,2026-06-01 14:23:31.883976,3
38,7,P03,no,10,2.973793070928906,0.7310585786300049,0.6730961777222321,83,57,2026-06-01 14:23:31.905432,3
39,7,P18,no,1,0.3299696342987346,0.6730961777222321,0.6669548851735586,83,58,2026-06-01 14:23:31.926586,3
40,7,P17,no,2,0.6785057976426856,0.6669548851735586,0.6545022492518787,83,60,2026-06-01 14:23:31.930608,3
41,7,P01,no,8,2.9692724031586977,0.6545022492518787,0.6026853379784917,83,68,2026-06-01 14:23:31.985719,3
42,7,P19,no,8,3.3942083760053094,0.6026853379784917,0.548458527973277,83,76,2026-06-01 14:23:31.989795,3
43,7,P05,yes,14,8.34014816368041,0.548458527973277,0.6418340450887311,97,76,2026-06-01 14:23:32.112343,3
44,7,P02,yes,2,1.296371057155568,0.6418340450887311,0.6545022492518787,99,76,2026-06-01 14:23:32.159759,3
45,7,P03,no,6,2.187894101485014,0.6545022492518787,0.6159095915435134,99,82,2026-06-01 14:23:32.288739,3
46,7,P20,no,1,0.38738299639965135,0.6159095915435134,0.6093175418435606,99,83,2026-06-01 14:23:32.306783,3
47,7,P05,yes,4,2.489718928442727,0.6093175418435606,0.6354235592583607,103,83,2026-06-01 14:23:32.320049,3
48,7,P09,no,1,0.36780193489835256,0.6354235592583607,0.6289646649499733,103,84,2026-06-01 14:23:32.369905,3
49,7,P21,yes,11,7.299366158879252,0.6289646649499733,0.6970592839654074,114,84,2026-06-01 14:23:32.400971,3
50,7,P10,no,12,4.0749180568525105,0.6970592839654074,0.6224593312018546,114,96,2026-06-01 14:23:32.417541,3
51,7,P10,no,3,1.1621902262012043,0.6224593312018546,0.6026853379784917,114,99,2026-06-01 14:23:32.477981,3
52,7,P22,no,11,4.779863844566819,0.6026853379784917,0.5277492350545132,114,110,2026-06-01 14:23:32.508300,3
53,7,P14,yes,12,6.826140850159135,0.5277492350545132,0.6093175418435606,126,110,2026-06-01 14:23:32.512084,3
54,7,P13,no,1,0.39399530527404636,0.6093175418435606,0.6026853379784917,126,111,2026-06-01 14:23:32.585436,3
55,7,P23,no,8,3.3942083760053094,0.6026853379784917,0.548458527973277,126,119,2026-06-01 14:23:32.587862,3
56,7,P02,yes,7,4.006438290302043,0.548458527973277,0.5960151933265168,133,119,2026-06-01 14:23:32.638129,3
57,7,P02,yes,1,0.599353333692676,0.5960151933265168,0.6026853379784917,134,119,2026-06-01 14:23:32.703323,3
58,7,P05,yes,16,10.462873132246415,0.6026853379784917,0.702892745013669,150,119,2026-06-01 14:23:32.777622,3
59,7,P14,yes,8,5.803020303592575,0.702892745013669,0.7471242672706695,158,119,2026-06-01 14:23:32.778430,3
60,7,P11,no,10,2.8028825328393054,0.7471242672706695,0.6911616123625146,158,129,2026-06-01 14:23:32.805725,3
61,7,P03,no,4,1.2834458305203214,0.6911616123625146,0.6669548851735586,158,133,2026-06-01 14:23:32.836484,3
62,7,P10,no,3,1.0271531430371965,0.6669548851735586,0.6481942198637447,158,136,2026-06-01 14:23:32.880873,3
63,7,P03,no,1,0.35498159744989266,0.6481942198637447,0.6418340450887311,158,137,2026-06-01 14:23:33.036819,3
64,7,P02,yes,8,5.334419428992561,0.6418340450887311,0.6911616123625146,166,137,2026-06-01 14:23:33.040305,3
65,7,P23,no,1,0.31181351241730226,0.6911616123625146,0.6852009766653157,166,138,2026-06-01 14:23:33.040623,3
66,7,P21,yes,9,6.40164719748293,0.6852009766653157,0.736484844941675,175,138,2026-06-01 14:23:33.075138,3
67,7,P02,yes,6,4.513364460723523,0.736484844941675,0.7675350070438758,181,138,2026-06-01 14:23:33.088654,3
68,7,P10,no,4,0.970292296536968,0.7675350070438758,0.7471242672706695,181,142,2026-06-01 14:23:33.110500,3
69,7,P08,no,1,0.25551174028692003,0.7471242672706695,0.7418402904888368,181,143,2026-06-01 14:23:33.197325,3
70,7,P12,no,1,0.26083150245261777,0.7418402904888368,0.736484844941675,181,144,2026-06-01 14:23:33.230304,3
71,7,P22,no,1,0.26622241539240576,0.736484844941675,0.7310585786300049,181,145,2026-06-01 14:23:33.249581,3
72,7,P05,yes,11,8.356143984045644,0.7310585786300049,0.7867684891624728,192,145,2026-06-01 14:23:33.274396,3
73,7,P13,no,16,4.058270054229837,0.7867684891624728,0.702892745013669,192,161,2026-06-01 14:23:33.282139,3
74,7,P10,no,8,2.567854464594859,0.702892745013669,0.6545022492518787,192,169,2026-06-01 14:23:33.302794,3
75,7,P03,no,1,0.34864734539453934,0.6545022492518787,0.6481942198637447,192,170,2026-06-01 14:23:33.308373,3
76,7,P12,no,12,4.6910735058728505,0.6481942198637447,0.5690013325681905,192,182,2026-06-01 14:23:33.321384,3
77,7,P04,yes,1,0.5724029720011572,0.5690013325681905,0.5758000536158003,193,182,2026-06-01 14:23:33.336148,3
78,7,P18,yes,1,0.5791876120238157,0.5758000536158003,0.5825702064623147,194,182,2026-06-01 14:23:33.421105,3
79,7,P10,no,1,0.4208123879762127,0.5825702064623147,0.5758000536158003,194,183,2026-06-01 14:23:33.427880,3
80,7,P03,no,8,-3.1793258620428446,0.5758000536158003,0.6289646649499733,194,175,2026-06-01 14:23:33.465111,3
81,7,P20,no,9,3.6069228900416874,0.6289646649499733,0.5690013325681905,194,184,2026-06-01 14:23:33.495347,3
82,7,P21,yes,18,11.310141032986877,0.5690013325681905,0.6852009766653157,212,184,2026-06-01 14:23:33.519578,3
83,7,P19,no,14,5.020057185211755,0.6852009766653157,0.5960151933265168,212,198,2026-06-01 14:23:33.556857,3
84,7,P05,yes,1,0.599353333692676,0.5960151933265168,0.6026853379784917,213,198,2026-06-01 14:23:33.623429,3
85,7,P10,no,20,9.31107271821088,0.6026853379784917,0.46533348664659613,213,218,2026-06-01 14:23:33.670416,3
86,7,P10,no,2,1.0831356577943723,0.46533348664659613,0.4515414720267231,213,220,2026-06-01 14:23:33.670417,3
87,7,P19,yes,1,0.45498405889662763,0.4515414720267231,0.45842951678320015,214,220,2026-06-01 14:23:33.698366,3
88,7,P02,yes,1,0.4618802833090001,0.45842951678320015,0.46533348664659613,215,220,2026-06-01 14:23:33.732168,3
89,7,P19,yes,4,1.9167362358573712,0.46533348664659613,0.49305600205173933,219,220,2026-06-01 14:23:33.732511,3
90,7,P21,yes,7,3.6213834808336003,0.49305600205173933,0.5415704832167999,226,220,2026-06-01 14:23:33.759051,3
91,7,P04,yes,1,0.5450159411034292,0.5415704832167999,0.548458527973277,227,220,2026-06-01 14:23:33.779741,3
92,7,P12,yes,1,0.5518949420409456,0.548458527973277,0.555328055262369,228,220,2026-06-01 14:23:33.804934,3
93,7,P10,no,10,4.792120628560525,0.555328055262369,0.4861146822539951,228,230,2026-06-01 14:23:33.809707,3
94,7,P17,yes,2,0.9861128968662172,0.4861146822539951,0.5,230,230,2026-06-01 14:23:33.812032,3
95,7,P21,yes,1,0.503472110595311,0.5,0.5069439979482607,231,230,2026-06-01 14:23:33.837727,3
96,7,P20,yes,12,6.580172550717549,0.5069439979482607,0.5893093760914265,243,230,2026-06-01 14:23:33.846457,3
97,7,P24,no,1,-0.40733483847850493,0.5893093760914265,0.5960151933265168,243,229,2026-06-01 14:23:33.868156,3
98,7,P04,yes,1,0.5993533336926475,0.5960151933265168,0.6026853379784917,244,229,2026-06-01 14:23:33.900205,3
99,7,P08,yes,1,0.6060046947259252,0.6026853379784917,0.6093175418435606,245,229,2026-06-01 14:23:33.972360,3
100,7,P14,yes,1,0.6126170036003487,0.6093175418435606,0.6159095915435134,246,229,2026-06-01 14:23:33.974546,3
101,7,P10,no,20,9.03695610708536,0.6159095915435134,0.4791787146272571,246,249,2026-06-01 14:23:33.985268,3
102,7,P10,no,7,3.8148706426970875,0.4791787146272571,0.4309986674318095,246,256,2026-06-01 14:23:33.985269,3
103,7,P14,yes,20,10.0,0.4309986674318095,0.5690013325681905,266,256,2026-06-01 14:23:33.994624,3
104,7,P14,yes,3,1.7375330566771368,0.5690013325681905,0.5893093760914265,269,256,2026-06-01 14:23:33.994625,3
105,7,P05,yes,6,3.655544053281176,0.5893093760914265,0.6289646649499733,275,256,2026-06-01 14:23:34.003626,3
106,7,P04,yes,12,7.99934757417941,0.6289646649499733,0.702892745013669,287,256,2026-06-01 14:23:34.009674,3
107,7,P14,yes,1,0.705782280205483,0.702892745013669,0.7086608250294356,288,256,2026-06-01 14:23:34.014483,3
108,7,P06,no,10,3.210719529783944,0.7086608250294356,0.6481942198637447,288,266,2026-06-01 14:23:34.120919,3
109,7,P14,yes,1,0.6513526546054891,0.6481942198637447,0.6545022492518787,289,266,2026-06-01 14:23:34.167645,3
110,7,P12,no,1,0.3486473453945109,0.6545022492518787,0.6481942198637447,289,267,2026-06-01 14:23:34.196834,3
111,7,P21,yes,16,11.142030233890068,0.6481942198637447,0.7418402904888368,305,267,2026-06-01 14:23:34.214997,3
112,7,P23,no,2,0.5270539178450235,0.7418402904888368,0.7310585786300049,305,269,2026-06-01 14:23:34.354696,3
113,7,P14,yes,18,13.973457256723009,0.7310585786300049,0.8175744761936437,323,269,2026-06-01 14:23:34.406376,3
114,7,P13,no,3,0.5662498442196693,0.8175744761936437,0.8048153229861598,323,272,2026-06-01 14:23:34.455425,3
115,7,P20,no,1,0.19737877265060888,0.8048153229861598,0.8004148013462675,323,273,2026-06-01 14:23:34.474925,3
116,7,P24,no,14,3.262914126406713,0.8004148013462675,0.7310585786300049,323,287,2026-06-01 14:23:34.482873,3
117,7,P02,yes,8,6.017142889444472,0.7310585786300049,0.7724543828071839,331,287,2026-06-01 14:23:34.521302,3
118,7,P01,no,2,0.4649545398410737,0.7724543828071839,0.7625419716560975,331,289,2026-06-01 14:23:34.534016,3
119,7,P22,no,3,0.7353369125825111,0.7625419716560975,0.7471242672706695,331,292,2026-06-01 14:23:34.539045,3
120,7,P10,no,3,0.7825656581319436,0.7471242672706695,0.7310585786300049,331,295,2026-06-01 14:23:34.555338,3
121,7,P01,no,14,4.330915848264908,0.7310585786300049,0.6481942198637447,331,309,2026-06-01 14:23:34.741747,3
122,7,P04,yes,1,0.6513526546053754,0.6481942198637447,0.6545022492518787,332,309,2026-06-01 14:23:34.889750,3
123,7,P14,yes,2,1.321494202357428,0.6545022492518787,0.6669548851735586,334,309,2026-06-01 14:23:34.925140,3
124,7,P20,no,1,0.33613967079088525,0.6669548851735586,0.6607563687658172,334,310,2026-06-01 14:23:35.012102,3
125,7,P02,yes,9,6.191811152955665,0.6607563687658172,0.7143624294910559,343,310,2026-06-01 14:23:35.104009,3
126,7,P17,no,5,1.5004168581504018,0.7143624294910559,0.6852009766653157,343,315,2026-06-01 14:23:35.232290,3
127,7,P11,no,1,0.3178050823557328,0.6852009766653157,0.679178699175393,343,316,2026-06-01 14:23:35.238490,3
128,7,P20,no,1,0.3238576014485375,0.679178699175393,0.6730961777222321,343,317,2026-06-01 14:23:35.273929,3
129,7,P20,no,1,0.32996963429877724,0.6730961777222321,0.6669548851735586,343,318,2026-06-01 14:23:35.277978,3
130,7,P19,no,1,0.33613967079088525,0.6669548851735586,0.6607563687658172,343,319,2026-06-01 14:23:35.398608,3
131,7,P23,no,1,0.34236612685180035,0.6607563687658172,0.6545022492518787,343,320,2026-06-01 14:23:35.419086,3
132,7,P03,no,11,4.191311435292334,0.6545022492518787,0.5825702064623147,343,331,2026-06-01 14:23:35.439528,3
133,7,P04,yes,1,0.5859424726521638,0.5825702064623147,0.5893093760914265,344,331,2026-06-01 14:23:35.449886,3
134,7,P18,yes,20,13.07219111815931,0.5893093760914265,0.7143624294910559,364,331,2026-06-01 14:23:35.475903,3
135,7,P18,yes,5,3.641232553180828,0.7143624294910559,0.7418402904888368,369,331,2026-06-01 14:23:35.475904,3
136,7,P05,yes,6,4.5441968072893815,0.7418402904888368,0.7724543828071839,375,331,2026-06-01 14:23:35.492692,3
137,7,P01,no,2,0.4649545398410737,0.7724543828071839,0.7625419716560975,375,333,2026-06-01 14:23:35.493206,3
138,7,P18,yes,4,3.0896204911820178,0.7625419716560975,0.7820712676154848,379,333,2026-06-01 14:23:35.496857,3
139,7,P01,no,1,0.2203082573099664,0.7820712676154848,0.7772998611746911,379,334,2026-06-01 14:23:35.526314,3
140,7,P18,no,1,-0.2203082573099664,0.7772998611746911,0.7820712676154848,379,333,2026-06-01 14:23:35.527422,3
141,7,P13,no,8,1.9012281616874702,0.7820712676154848,0.7418402904888368,379,341,2026-06-01 14:23:35.530855,3
