trade_id,market_id,round_id,direction,quantity,price_impact,abs_price_impact
1,1,1,no,2,-0.013885317746004877,0.013885317746004877
2,1,1,no,12,-0.08212987558051194,0.08212987558051194
3,1,1,yes,13,0.08907119537825614,0.08907119537825614
4,1,1,no,20,-0.13489004714047031,0.13489004714047031
5,1,1,no,1,-0.006360174775013716,0.006360174775013716
6,1,1,yes,6,0.03887667802018402,0.03887667802018402
7,1,1,yes,1,0.006632203865068964,0.006632203865068964
8,1,1,yes,11,0.07493610292397856,0.07493610292397856
9,1,1,yes,15,0.10354928867031349,0.10354928867031349
10,1,1,no,1,-0.0067987210476098126,0.0067987210476098126
11,1,1,no,2,-0.013673277305821574,0.013673277305821574
12,1,1,no,6,-0.04144273751636407,0.04144273751636407
13,1,1,no,1,-0.00694131979774415,0.00694131979774415
14,1,1,no,1,-0.006943997948260727,0.006943997948260727
15,2,2,no,2,-0.013885317746004877,0.013885317746004877
16,2,2,no,11,-0.07542405834542165,0.07542405834542165
17,2,2,yes,12,0.08236537814316586,0.08236537814316586
18,2,2,no,1,-0.006941319797744205,0.006941319797744205
19,2,2,no,1,-0.006935967626738038,0.006935967626738038
20,3,7,yes,1,0.006943997948260727,0.006943997948260727
21,3,7,yes,1,0.00694131979774415,0.00694131979774415
22,3,7,yes,16,0.10857401345584972,0.10857401345584972
23,3,7,no,2,-0.01314178935829402,0.01314178935829402
24,3,7,no,1,-0.006632203865068909,0.006632203865068909
25,3,7,no,13,-0.08880002023248679,0.08880002023248679
26,3,7,yes,13,0.08880002023248679,0.08880002023248679
27,3,7,yes,13,0.08251563868682399,0.08251563868682399
28,3,7,no,1,-0.006022277489922678,0.006022277489922678
29,3,7,no,1,-0.006082521453160905,0.006082521453160905
30,3,7,no,2,-0.012339808956414844,0.012339808956414844
31,3,7,no,3,-0.018922323677086128,0.018922323677086128
32,3,7,yes,1,0.006360174775013605,0.006360174775013605
33,3,7,no,20,-0.13430890211773983,0.13430890211773983
34,3,7,yes,19,0.12794872734272622,0.12794872734272622
35,3,7,yes,19,0.1105021537721973,0.1105021537721973
36,3,7,no,3,-0.015851353919253408,0.015851353919253408
37,3,7,no,1,-0.0054262663116700915,0.0054262663116700915
38,3,7,no,10,-0.057962400907772826,0.057962400907772826
39,3,7,no,1,-0.00614129254867346,0.00614129254867346
40,3,7,no,2,-0.012452635921679889,0.012452635921679889
41,3,7,no,8,-0.051816911273387056,0.051816911273387056
42,3,7,no,8,-0.054226810005214676,0.054226810005214676
43,3,7,yes,14,0.09337551711545411,0.09337551711545411
44,3,7,yes,2,0.012668204163147623,0.012668204163147623
45,3,7,no,6,-0.038592657708365286,0.038592657708365286
46,3,7,no,1,-0.006592049699952862,0.006592049699952862
47,3,7,yes,4,0.02610601741480012,0.02610601741480012
48,3,7,no,1,-0.0064588943083874195,0.0064588943083874195
49,3,7,yes,11,0.06809461901543412,0.06809461901543412
50,3,7,no,12,-0.0745999527635528,0.0745999527635528
51,3,7,no,3,-0.01977399322336293,0.01977399322336293
52,3,7,no,11,-0.07493610292397845,0.07493610292397845
53,3,7,yes,12,0.08156830678904736,0.08156830678904736
54,3,7,no,1,-0.006632203865068909,0.006632203865068909
55,3,7,no,8,-0.054226810005214676,0.054226810005214676
56,3,7,yes,7,0.04755666535323977,0.04755666535323977
57,3,7,yes,1,0.0066701446519749075,0.0066701446519749075
58,3,7,yes,16,0.10020740703517739,0.10020740703517739
59,3,7,yes,8,0.044231522257000444,0.044231522257000444
60,3,7,no,10,-0.055962654908154885,0.055962654908154885
61,3,7,no,4,-0.024206727188956,0.024206727188956
62,3,7,no,3,-0.018760665309813906,0.018760665309813906
63,3,7,no,1,-0.006360174775013605,0.006360174775013605
64,3,7,yes,8,0.04932756727378351,0.04932756727378351
65,3,7,no,1,-0.005960635697198957,0.005960635697198957
66,3,7,yes,9,0.051283868276359335,0.051283868276359335
67,3,7,yes,6,0.031050162102200796,0.031050162102200796
68,3,7,no,4,-0.020410739773206288,0.020410739773206288
69,3,7,no,1,-0.005283976781832678,0.005283976781832678
70,3,7,no,1,-0.00535544554716183,0.00535544554716183
71,3,7,no,1,-0.0054262663116700915,0.0054262663116700915
72,3,7,yes,11,0.05570991053246788,0.05570991053246788
73,3,7,no,16,-0.08387574414880372,0.08387574414880372
74,3,7,no,8,-0.04839049576179033,0.04839049576179033
75,3,7,no,1,-0.006308029388134018,0.006308029388134018
76,3,7,no,12,-0.07919288729555418,0.07919288729555418
77,3,7,yes,1,0.0067987210476098126,0.0067987210476098126
78,3,7,yes,1,0.006770152846514388,0.006770152846514388
79,3,7,no,1,-0.006770152846514388,0.006770152846514388
80,3,7,no,8,0.05316461133417294,0.05316461133417294
81,3,7,no,9,-0.05996333238178275,0.05996333238178275
82,3,7,yes,18,0.11619964409712513,0.11619964409712513
83,3,7,no,14,-0.0891857833387989,0.0891857833387989
84,3,7,yes,1,0.0066701446519749075,0.0066701446519749075
85,3,7,no,20,-0.13735185133189554,0.13735185133189554
86,3,7,no,2,-0.013792014619873005,0.013792014619873005
87,3,7,yes,1,0.00688804475647703,0.00688804475647703
88,3,7,yes,1,0.006903969863395976,0.006903969863395976
89,3,7,yes,4,0.0277225154051432,0.0277225154051432
90,3,7,yes,7,0.048514481165060575,0.048514481165060575
91,3,7,yes,1,0.006888044756477085,0.006888044756477085
92,3,7,yes,1,0.006869527289091959,0.006869527289091959
93,3,7,no,10,-0.06921337300837382,0.06921337300837382
94,3,7,yes,2,0.013885317746004877,0.013885317746004877
95,3,7,yes,1,0.006943997948260727,0.006943997948260727
96,3,7,yes,12,0.0823653781431658,0.0823653781431658
97,3,7,no,1,0.006705817235090228,0.006705817235090228
98,3,7,yes,1,0.0066701446519749075,0.0066701446519749075
99,3,7,yes,1,0.006632203865068909,0.006632203865068909
100,3,7,yes,1,0.006592049699952862,0.006592049699952862
101,3,7,no,20,-0.13673087691625635,0.13673087691625635
102,3,7,no,7,-0.048180047195447606,0.048180047195447606
103,3,7,yes,20,0.13800266513638104,0.13800266513638104
104,3,7,yes,3,0.020308043523236008,0.020308043523236008
105,3,7,yes,6,0.039655288858546744,0.039655288858546744
106,3,7,yes,12,0.07392808006369578,0.07392808006369578
107,3,7,yes,1,0.0057680800157665635,0.0057680800157665635
108,3,7,no,10,-0.06046660516569091,0.06046660516569091
109,3,7,yes,1,0.006308029388134018,0.006308029388134018
110,3,7,no,1,-0.006308029388134018,0.006308029388134018
111,3,7,yes,16,0.09364607062509211,0.09364607062509211
112,3,7,no,2,-0.010781711858831922,0.010781711858831922
113,3,7,yes,18,0.08651589756363876,0.08651589756363876
114,3,7,no,3,-0.012759153207483886,0.012759153207483886
115,3,7,no,1,-0.004400521639892241,0.004400521639892241
116,3,7,no,14,-0.06935622271626263,0.06935622271626263
117,3,7,yes,8,0.04139580417717903,0.04139580417717903
118,3,7,no,2,-0.009912411151086431,0.009912411151086431
119,3,7,no,3,-0.015417704385428,0.015417704385428
120,3,7,no,3,-0.0160656886406646,0.0160656886406646
121,3,7,no,14,-0.0828643587662602,0.0828643587662602
122,3,7,yes,1,0.006308029388134018,0.006308029388134018
123,3,7,yes,2,0.012452635921679889,0.012452635921679889
