id,market_id,round_number,opened_at,closed_at,opening_price,closing_price,bayesian_benchmark
1,1,1,2026-06-01 14:20:06.586461,2026-06-01 14:20:10.502168,0.5,0.4861146822539951,0.002044833295539375
2,2,1,2026-06-01 14:20:10.505365,2026-06-01 14:20:14.288500,0.5,0.46533348664659613,0.9929825533485988
3,2,2,2026-06-01 14:20:14.289310,2026-06-01 14:20:18.158200,0.46533348664659613,0.46533348664659613,0.9224533298882504
4,2,3,2026-06-01 14:20:18.159227,2026-06-01 14:20:21.981897,0.46533348664659613,0.46533348664659613,0.9994062572540016
5,2,4,2026-06-01 14:20:21.982894,2026-06-01 14:20:25.770082,0.46533348664659613,0.46533348664659613,0.9994062572540016
6,2,5,2026-06-01 14:20:25.771369,2026-06-01 14:20:29.465687,0.46533348664659613,0.46533348664659613,0.9979551667044606
7,3,1,2026-06-01 14:20:29.470137,2026-06-01 14:20:34.408454,0.5,0.8216809438923075,0.9999697990305696
8,3,2,2026-06-01 14:20:34.409433,2026-06-01 14:20:39.465166,0.8216809438923075,0.6911616123625146,0.9697986577181208
9,3,3,2026-06-01 14:20:39.466051,2026-06-01 14:20:44.585944,0.6911616123625146,0.5893093760914265,0.9697986577181208
10,3,4,2026-06-01 14:20:44.586753,2026-06-01 14:20:49.272493,0.5893093760914265,0.9690650295080464,0.9999990594578603
11,3,5,2026-06-01 14:20:49.273446,2026-06-01 14:20:53.850957,0.9690650295080464,0.7199965396446176,0.9999697990305696
12,4,1,2026-06-01 14:20:53.854638,2026-06-01 14:20:57.648152,0.5,0.5,0.5
13,4,2,2026-06-01 14:20:57.649430,2026-06-01 14:21:01.286344,0.5,0.5,0.5
14,4,3,2026-06-01 14:21:01.287783,2026-06-01 14:21:04.962301,0.5,0.5,0.5
15,4,4,2026-06-01 14:21:04.963172,2026-06-01 14:21:08.709114,0.5,0.5,0.5
16,4,5,2026-06-01 14:21:08.709930,2026-06-01 14:21:12.454220,0.5,0.5,0.5
17,5,1,2026-06-01 14:21:12.458872,2026-06-01 14:21:17.256159,0.5,0.04043956481800324,0.0009688763426712289
18,5,2,2026-06-01 14:21:17.257000,2026-06-01 14:21:21.290497,0.04043956481800324,0.04043956481800324,3.0200969430404782e-05
19,5,3,2026-06-01 14:21:21.291161,2026-06-01 14:21:27.164683,0.04043956481800324,0.679178699175393,0.03020134228187921
20,5,4,2026-06-01 14:21:27.165266,2026-06-01 14:21:32.373854,0.679178699175393,0.0953494648991095,3.0200969430404782e-05
21,5,5,2026-06-01 14:21:32.374567,2026-06-01 14:21:36.983792,0.0953494648991095,0.10802156134341918,0.0009688763426712289
