id,round_id,participant_id,direction,quantity,cost,price_before,price_after,q_yes_after,q_no_after,executed_at,market_id
1,1,P17,no,2,1.0138871031337757,0.5,0.4861146822539951,0,2,2026-06-01 14:17:11.526994,1
2,1,P08,no,13,7.261776053393252,0.4861146822539951,0.3973146620215083,0,15,2026-06-01 14:17:11.732512,1
3,1,P03,yes,16,7.22780895406828,0.3973146620215083,0.5069439979482607,16,15,2026-06-01 14:17:11.750360,1
4,1,P09,no,20,11.235716603998746,0.5069439979482607,0.3710353350500268,16,35,2026-06-01 14:17:11.765633,1
5,1,P09,no,1,0.6321980651016474,0.3710353350500268,0.36457644074163925,16,36,2026-06-01 14:17:11.765634,1
6,1,P17,yes,6,2.3049230431386505,0.36457644074163925,0.4039848066734832,22,36,2026-06-01 14:17:11.795786,1
7,1,P04,yes,1,0.40733483847850493,0.4039848066734832,0.41069062390857347,23,36,2026-06-01 14:17:11.802247,1
8,1,P22,yes,13,5.916355338687147,0.41069062390857347,0.5,36,36,2026-06-01 14:17:11.839685,1
9,1,P09,no,11,5.918514576636873,0.5,0.4241999463841996,36,47,2026-06-01 14:17:11.941701,1
10,1,P06,yes,15,7.137012424456941,0.4241999463841996,0.5277492350545132,51,47,2026-06-01 14:17:11.944092,1
11,1,P09,no,2,0.9583601020399612,0.5277492350545132,0.5138853177460049,51,49,2026-06-01 14:17:12.015369,1
12,1,P08,no,1,0.4895850074615282,0.5138853177460049,0.5069439979482607,51,50,2026-06-01 14:17:12.400876,1
13,1,P18,no,1,0.49652788940468895,0.5069439979482607,0.5,51,51,2026-06-01 14:17:13.374786,1
14,2,P18,no,2,1.0138871031337757,0.5,0.4861146822539951,0,2,2026-06-01 14:17:15.151262,2
15,2,P08,no,11,6.069757558179081,0.4861146822539951,0.41069062390857347,0,13,2026-06-01 14:17:16.576612,2
16,2,P22,yes,14,6.419827449282451,0.41069062390857347,0.5069439979482607,14,13,2026-06-01 14:17:16.858561,2
17,2,P09,no,1,0.49652788940469605,0.5069439979482607,0.5,14,14,2026-06-01 14:17:16.917467,2
